Driver,session_id,season,Avg_Lap_Time,Avg_Sector_1_Time,Avg_Sector_2_Time,Avg_Sector_3_Time
27,2023_12,2023,125.290666,34.103333,58.6228,40.6526
1,2023_13,2023,90.320166,30.96672,30.453068000000002,28.689172
4,2023_13,2023,88.675708,30.4956,29.921344,28.565392
63,2023_13,2023,90.10068,30.947296,30.1241,29.253433
23,2023_13,2023,91.643086,33.927703,31.983333000000002,28.372724
14,2023_13,2023,92.097454,31.75932,30.023833,29.325629
55,2023_13,2023,90.061416,31.409038,29.708774,29.298
11,2023_13,2023,87.74408,31.323535,30.265531,28.096966
81,2023_13,2023,92.361782,34.44184,29.917034,28.495857
16,2023_13,2023,92.66838,33.737739,29.563576,30.38536
2,2023_13,2023,94.264913,33.292666,30.172961,30.922846
18,2023_13,2023,91.8985,32.6366,30.868045,29.176136
10,2023_13,2023,95.716631,34.525789,31.095714,31.029095
44,2023_13,2023,90.722238,31.602619,30.066043,29.424913
22,2023_13,2023,97.36795,36.5196,31.01809,30.362
27,2023_13,2023,88.273375,30.579937,30.19855,28.9523
24,2023_13,2023,94.591545,35.113363,30.990916,28.957333
31,2023_13,2023,91.152363,30.897272,31.436416,29.990166
20,2023_13,2023,99.902,36.6131,33.537363,30.202727
77,2023_13,2023,96.184363,35.72909,31.396,29.581583
40,2023_13,2023,96.327636,34.709,31.510166,30.631583
55,2023_14,2023,104.1098,37.824866,32.8914,34.4666
1,2023_14,2023,99.6704,35.082375,33.528428,32.45535
16,2023_14,2023,98.257133,33.9785,32.828476,33.03505
63,2023_14,2023,97.728785,34.597933,32.796952,32.2941
11,2023_14,2023,94.572285,31.3108,32.616333,32.9751
23,2023_14,2023,94.130214,30.310933,32.755095,32.7632
81,2023_14,2023,93.998823,30.782444,32.09925,33.392391
44,2023_14,2023,94.238307,35.118066,32.694571,33.31105
4,2023_14,2023,92.19875,30.371,32.196043,32.132318
14,2023_14,2023,96.71925,30.990076,32.554263,35.357777
22,2023_14,2023,94.0374,29.0266,32.665466,33.452066
40,2023_14,2023,95.5611,29.8207,32.97,34.770133
27,2023_14,2023,91.59308300000001,29.625583,31.75825,32.879812
77,2023_14,2023,94.7024,29.9208,31.575428,32.958642
2,2023_14,2023,95.376454,29.384818,32.363666,33.725533
24,2023_14,2023,96.7635,32.072166,31.310375,33.353
10,2023_14,2023,95.2152,30.7118,31.975285,33.362714
31,2023_14,2023,94.699333,30.056333,31.579625,33.75775
20,2023_14,2023,94.062333,30.853,32.832875,32.066
18,2023_14,2023,94.285,30.830285,32.188444,31.163333
55,2023_15,2023,107.170833,32.636928,47.93185,38.480052
63,2023_15,2023,105.83825,32.567272,50.15847,39.292875
16,2023_15,2023,105.901666,33.359933,48.500428,39.0861
4,2023_15,2023,109.107,34.004142,50.16535,37.161105
44,2023_15,2023,107.758375,30.7416,47.356687,41.163933
20,2023_15,2023,111.779692,32.731666,49.185857,35.84965
14,2023_15,2023,105.859555,30.422818,49.911176,40.5505
31,2023_15,2023,109.879454,31.058833,49.283055,37.640764
27,2023_15,2023,109.821285,31.411933,48.717857,35.16155
40,2023_15,2023,103.955636,34.997066,49.669809,40.11555
1,2023_15,2023,107.887222,32.7181,47.225142,38.873428
10,2023_15,2023,102.483,32.08025,51.054,42.47425
11,2023_15,2023,115.435,35.345222,54.50923,43.554615
23,2023_15,2023,111.56825,32.32975,48.192833,35.837583
22,2023_15,2023,116.5588,31.955666,53.1213,45.649
77,2023_15,2023,113.796333,32.265857,48.272444,43.368555
81,2023_15,2023,107.1816,36.285571,50.925555,38.470222
2,2023_15,2023,109.798,36.908285,47.653222,34.353222
24,2023_15,2023,118.588428,33.941285,48.733666,37.004444
18,2023_15,2023,110.936,32.0245,45.48925,43.044285
1,2023_16,2023,99.463714,36.37475,48.047583,21.565818
81,2023_16,2023,103.645625,35.428375,48.364923,23.71923
4,2023_16,2023,100.854285,36.221125,46.748818,22.529636
16,2023_16,2023,105.29825,36.571,47.567,23.773384
11,2023_16,2023,103.915545,36.955166,47.598888,22.446529
55,2023_16,2023,105.935125,37.415777,48.572846,22.816
44,2023_16,2023,100.445181,35.19725,47.718888,21.634588
63,2023_16,2023,104.978555,38.4155,48.543266,21.881785
22,2023_16,2023,104.117272,35.737583,47.508529,23.350882
14,2023_16,2023,104.120222,36.4374,48.229857,22.467642
40,2023_16,2023,103.3821,41.272545,47.301333,22.932066
10,2023_16,2023,104.676428,38.942428,47.198727,22.054636
23,2023_16,2023,101.403714,35.616428,47.234909,22.117181
31,2023_16,2023,103.803285,36.572375,48.496181,22.336363
20,2023_16,2023,100.1832,36.362666,47.425555,22.2555
77,2023_16,2023,106.5515,35.762,49.7404,21.3365
18,2023_16,2023,104.31475,35.39625,47.974,22.8685
27,2023_16,2023,100.149,36.3215,47.919333,22.3794
24,2023_16,2023,103.062333,37.017,48.2766,21.392
2,2023_16,2023,,32.171,45.6615,21.822
1,2023_17,2023,99.07725,35.985461,32.804052,29.954444
63,2023_17,2023,104.2776,38.699866,32.947714,32.111523
44,2023_17,2023,100.763307,35.907571,32.8634,31.906421
14,2023_17,2023,102.204142,36.711,34.263285,31.5883
16,2023_17,2023,99.6012,35.825761,33.689346,30.72136
81,2023_17,2023,98.5155,35.902411,33.091217,31.206409
10,2023_17,2023,99.02,36.84947,33.094304,31.121045
31,2023_17,2023,99.324294,36.6065,32.556083,31.233956
77,2023_17,2023,99.498153,36.051571,32.914095,32.21465
4,2023_17,2023,100.889866,35.620466,32.576523,32.442523
22,2023_17,2023,103.111583,37.593583,34.024562,33.280812
55,2023_17,2023,103.498266,38.457666,33.338555,31.471888
11,2023_17,2023,100.885666,37.422583,32.407437,30.41325
23,2023_17,2023,98.906181,35.762909,33.083266,31.676733
27,2023_17,2023,98.496625,34.950125,32.492916,33.15925
2,2023_17,2023,101.4225,36.223,32.852,33.3824
18,2023_17,2023,100.458125,35.472625,34.4188,31.2727
40,2023_17,2023,102.494375,38.1945,33.9206,31.7484
20,2023_17,2023,97.089166,36.515,32.233888,31.537666
24,2023_17,2023,99.7785,35.723833,33.782555,34.150222
16,2023_18,2023,110.913866,30.567333,45.408142,38.462857
4,2023_18,2023,110.703142,30.457,45.08185,38.1998
44,2023_18,2023,107.218166,28.878083,44.727777,37.775611
55,2023_18,2023,110.886,30.62825,46.089277,37.6775
63,2023_18,2023,110.054363,31.065833,45.472166,38.945117
1,2023_18,2023,105.22325,28.843666,44.160333,36.114055
10,2023_18,2023,107.432545,29.725,45.058526,38.145222
31,2023_18,2023,108.134,31.429333,45.120333,37.9691
11,2023_18,2023,109.7088,29.682727,45.891705,39.534937
81,2023_18,2023,110.498,30.349142,44.8547,39.511368
22,2023_18,2023,108.133125,28.855,44.967833,38.958083
24,2023_18,2023,112.334,30.306636,45.373666,39.1618
77,2023_18,2023,112.756,31.03509,45.215,38.850066
20,2023_18,2023,107.076375,30.067375,44.411333,37.491583
3,2023_18,2023,107.993875,29.643875,44.752416,39.292
27,2023_18,2023,106.18425,27.8985,43.730666,38.487833
14,2023_18,2023,113.688166,33.345,45.328625,37.78425
23,2023_18,2023,108.3495,30.06475,43.805333,37.962166
18,2023_18,2023,108.402833,34.875428,43.600777,40.177333
2,2023_18,2023,105.1434,27.6812,43.644,38.42375
16,2023_19,2023,89.743636,31.04609,36.22447,25.724176
55,2023_19,2023,91.005363,32.214727,36.271411,25.326058
1,2023_19,2023,89.0732,31.0701,35.562266,23.981466
3,2023_19,2023,89.599,30.9515,35.822866,25.424
11,2023_19,2023,89.679222,32.5425,35.166937,24.261133
44,2023_19,2023,91.544454,31.08775,36.859388,25.243941
81,2023_19,2023,90.196416,31.195416,34.447055,25.000277
63,2023_19,2023,91.31725,31.707846,37.363157,24.984222
77,2023_19,2023,91.447363,31.789636,35.739941,25.623176
24,2023_19,2023,92.2186,31.6969,36.694933,26.5532
10,2023_19,2023,89.8702,31.0787,35.529733,24.8382
27,2023_19,2023,87.10725,30.313125,34.821416,23.92
14,2023_19,2023,98.7388,38.4482,35.798571,25.845857
23,2023_19,2023,88.2195,30.227375,35.941916,24.5265
22,2023_19,2023,93.313714,33.227857,35.933545,25.387545
31,2023_19,2023,91.38475,32.00375,36.731833,25.092833
20,2023_19,2023,90.100833,32.890333,34.220333,24.505444
18,2023_19,2023,89.588333,39.472714,35.820111,26.005222
4,2023_19,2023,94.91725,30.82425,34.559666,29.180333
2,2023_19,2023,90.596,30.7255,36.103833,27.934666
1,2023_20,2023,80.321166,20.4225,42.078111,19.097111
16,2023_20,2023,85.702714,24.4315,42.150944,19.774388
18,2023_20,2023,81.3615,20.0968,42.530937,20.6615
14,2023_20,2023,85.287666,22.040333,43.466777,20.251444
44,2023_20,2023,87.086312,25.672437,42.651095,19.740476
63,2023_20,2023,88.436,24.99975,43.896,20.047
4,2023_20,2023,82.975,21.030875,42.720153,20.799307
55,2023_20,2023,89.776866,26.3938,43.67465,20.17055
11,2023_20,2023,83.036727,20.380727,42.275117,20.551823
81,2023_20,2023,88.413666,20.726,45.014666,21.6116
27,2023_20,2023,81.5522,20.2377,42.047533,19.758
31,2023_20,2023,82.3116,20.4865,43.374866,20.521133
10,2023_20,2023,83.685111,20.160777,44.857142,20.222571
20,2023_20,2023,81.4411,20.7445,42.453066,19.078333
23,2023_20,2023,86.12209,23.636454,44.061733,19.458933
22,2023_20,2023,80.737833,20.12,43.401888,20.264222
3,2023_20,2023,83.11325,20.7995,44.133166,20.2085
77,2023_20,2023,85.342428,22.360714,44.223666,19.276444
2,2023_20,2023,87.981714,24.885857,43.641333,19.998777
24,2023_20,2023,85.85,21.810571,45.337555,19.404
16,2023_21,2023,111.732789,32.534315,35.768304,43.159478
55,2023_21,2023,111.272722,34.402263,36.923564999999996,42.76926
1,2023_21,2023,113.4696,32.389066,35.182421,44.713947
63,2023_21,2023,112.585444,32.637947,38.355818,42.10919
10,2023_21,2023,106.146,30.218894,34.6626,41.703291
23,2023_21,2023,109.919733,32.114125,37.708714,40.8613
2,2023_21,2023,106.378437,34.416722,36.313826,40.703363
77,2023_21,2023,111.131642,33.217533,36.542526,42.964333
20,2023_21,2023,106.012687,30.315529,34.872913,41.559136
14,2023_21,2023,107.370777,30.112526,35.780208,42.112391
44,2023_21,2023,111.696538,32.646307,38.237,41.299666
11,2023_21,2023,113.133909,32.801272,36.119714,44.300357
27,2023_21,2023,107.599461,30.764923,35.317705,41.495294
18,2023_21,2023,106.393733,30.3198,34.202055,42.191166
3,2023_21,2023,108.948,29.770785,35.443222,44.030944
4,2023_21,2023,109.927375,30.657625,37.184888,42.530111
31,2023_21,2023,106.889125,30.403625,34.3565,41.8668
24,2023_21,2023,110.515125,31.970625,36.4664,42.2138
81,2023_21,2023,110.855888,32.014111,37.7445,40.9673
22,2023_21,2023,113.680142,32.978857,37.669888,42.852555
1,2023_22,2023,97.002,19.4921,42.900533,38.002133
16,2023_22,2023,96.173583,19.39775,42.261222,37.968
81,2023_22,2023,96.655727,19.16909,42.799117,38.544882
63,2023_22,2023,99.498666,21.152083,42.123444,39.142944
4,2023_22,2023,97.3945,19.3579,43.516125,37.705625
22,2023_22,2023,96.722416,19.4065,43.061833,37.429222
14,2023_22,2023,98.00325,19.88925,43.210055,38.379
27,2023_22,2023,94.453916,18.357833,42.396666,37.6955
11,2023_22,2023,97.910636,19.18109,42.944294,38.690764
10,2023_22,2023,95.70209,19.37325,43.050777,38.36647
44,2023_22,2023,96.82925,19.90425,43.613916,37.267416
31,2023_22,2023,97.801125,19.065875,42.9065,38.6195
18,2023_22,2023,97.876,19.434,41.83075,40.075083
23,2023_22,2023,96.554375,19.356,41.74225,38.374666
3,2023_22,2023,98.179125,19.733249999999998,43.719583,38.42275
55,2023_22,2023,98.47725,19.24275,43.062833,40.2255
20,2023_22,2023,93.41875,18.49925,42.291666,37.153
77,2023_22,2023,97.6675,19.5865,42.538666,38.911666
24,2023_22,2023,97.89675,19.60925,42.091333,39.599166
2,2023_22,2023,97.58175,20.809,40.4415,38.669833
1,2024_1,2024,102.439454,31.581,44.400588,27.711705
16,2024_1,2024,101.9155,32.564666,44.48221,26.732473
63,2024_1,2024,108.45409,33.839636,47.908117,26.793705
55,2024_1,2024,100.434363,33.2295,45.0495,25.883882
11,2024_1,2024,103.3645,32.289272,46.086352,26.84375
14,2024_1,2024,107.380777,33.367666,46.434214,27.525071
4,2024_1,2024,101.4615,32.586,45.0674,26.950928
81,2024_1,2024,101.27109,33.243666,43.968,26.589647
44,2024_1,2024,100.352818,31.75225,45.338055,25.883705
27,2024_1,2024,99.931545,32.21125,44.413611,25.979352
22,2024_1,2024,100.862875,31.434625,44.662,25.883333
18,2024_1,2024,102.52675,32.776375,42.39075,28.373833
23,2024_1,2024,104.6405,34.50925,45.029333,25.498416
3,2024_1,2024,101.469375,32.074625,44.035833,26.65675
20,2024_1,2024,100.719625,33.064625,44.164916,26.342333
77,2024_1,2024,105.14725,33.62425,44.8915,26.743166
24,2024_1,2024,102.071,32.76975,44.9935,26.3595
2,2024_1,2024,104.09,34.562,43.933666,26.821166
31,2024_1,2024,104.579833,32.279832999999996,46.029444,27.665111
10,2024_1,2024,102.7355,31.874166,44.996777,27.865444
1,2024_2,2024,101.463583,36.449916,31.033888,34.527277
16,2024_2,2024,103.623375,37.519411,32.759434,33.292363
11,2024_2,2024,104.47575,37.877583,32.566111,34.541666
14,2024_2,2024,104.745833,37.624416,31.916411,34.673176
81,2024_2,2024,100.349933,37.4554,30.854714,32.722
4,2024_2,2024,102.722333,37.7556,31.706523,32.811952
63,2024_2,2024,106.061,38.228857,33.512857,33.549857
44,2024_2,2024,102.020562,38.3825,31.22726,32.307
22,2024_2,2024,99.536818,36.151,31.493611,33.870588
18,2024_2,2024,103.521615,36.570076,31.833578,35.788894
38,2024_2,2024,105.032583,37.927846,32.203444,34.92
23,2024_2,2024,107.670909,39.424333,32.348133,34.941
20,2024_2,2024,104.463818,39.260454,32.116437,34.680375
3,2024_2,2024,99.074875,35.806125,32.12725,34.261333
27,2024_2,2024,100.901833,36.982166,31.651777,33.194555
77,2024_2,2024,103.237857,36.806,32.942,33.808
31,2024_2,2024,103.844875,37.551,31.861,34.0062
10,2024_2,2024,100.650571,36.301571,31.454333,32.679222
2,2024_2,2024,110.282285,42.395285,33.278666,34.115444
24,2024_2,2024,121.101,38.928,37.2895,39.5995
1,2024_3,2024,95.011,36.356047,20.915523,41.12547
55,2024_3,2024,91.892615,35.046722,19.976222,37.545615
11,2024_3,2024,95.111812,36.865681,19.823954,41.305705
4,2024_3,2024,92.61123,34.236888,19.065333,38.762
16,2024_3,2024,99.928533,38.3938,19.6681,39.814933
81,2024_3,2024,95.0465,35.416647,19.209,38.775166
63,2024_3,2024,96.648555,35.453272,20.463318,40.756722
22,2024_3,2024,96.027,37.744529,19.531941,37.286833
18,2024_3,2024,91.660333,34.759272,19.195727,37.598222
14,2024_3,2024,91.464625,34.63545,19.01105,37.471687
44,2024_3,2024,94.117,36.090733,20.866333,37.361416
23,2024_3,2024,91.0515,35.114928,19.8122,36.463545
77,2024_3,2024,92.723818,34.200733,20.084066,38.841363
20,2024_3,2024,91.414777,33.506461,19.341846,37.461777
31,2024_3,2024,94.613647,34.75105,21.039666,41.193555
27,2024_3,2024,85.947,31.747142,19.165,36.951
10,2024_3,2024,90.281375,33.3636,19.267,38.596555
3,2024_3,2024,94.263,36.584166,19.106,37.61625
24,2024_3,2024,95.729428,34.927222,21.320888,40.462142
1,2024_4,2024,102.594375,36.59925,47.00425,20.704
11,2024_4,2024,105.59875,37.169375,48.126416,21.987333
4,2024_4,2024,102.87075,36.2655,47.092461,22.915692
55,2024_4,2024,104.318,37.0165,47.327666,23.58175
14,2024_4,2024,107.139375,37.00225,48.098666,23.373833
81,2024_4,2024,103.85425,35.6525,47.17775,23.324916
44,2024_4,2024,102.2174,35.3814,47.594133,21.709533
16,2024_4,2024,104.284125,38.1395,46.0695,22.2445
63,2024_4,2024,106.5101,37.6204,48.367533,22.335866
22,2024_4,2024,101.248416,35.223333,45.970722,22.418555
3,2024_4,2024,102.333875,36.327875,47.258666,21.824
27,2024_4,2024,99.94,35.143625,45.662916,22.27925
77,2024_4,2024,102.600875,35.880125,46.844416,21.914833
23,2024_4,2024,107.716666,39.353,47.689555,22.042111
31,2024_4,2024,104.544125,35.36075,48.553833,22.400083
18,2024_4,2024,103.20875,35.04275,47.118166,23.668166
10,2024_4,2024,103.98175,37.15975,47.359,22.648666
20,2024_4,2024,97.814666,35.078666,44.653444,20.617333
2,2024_4,2024,100.80975,35.54125,45.984833,21.434833
24,2024_4,2024,103.10425,36.50475,46.169166,22.644
1,2024_5,2024,109.208727,27.722166,34.02547,50.259647
11,2024_5,2024,107.712545,27.889181,32.747705,50.50347
14,2024_5,2024,112.005666,27.9021,34.2854,52.690857
4,2024_5,2024,104.825875,27.5018,34.157642,48.230461
81,2024_5,2024,104.758375,31.296909,33.996812,49.741214
16,2024_5,2024,105.820833,27.938357,33.545052,48.915333
55,2024_5,2024,109.2601,27.513545,33.095058,51.923176
63,2024_5,2024,112.216916,30.325214,35.07745,49.920722
27,2024_5,2024,107.4135,30.521533,33.183571,49.799
77,2024_5,2024,106.23275,27.815,33.549785,49.751384
18,2024_5,2024,109.617714,27.98825,35.173916,50.915181
3,2024_5,2024,109.995,27.95525,34.100166,51.232363
31,2024_5,2024,106.535666,27.3916,34.144466,49.725142
23,2024_5,2024,108.90325,27.328222,33.868857,50.131692
10,2024_5,2024,109.140666,27.8169,35.4844,50.1075
24,2024_5,2024,108.4882,26.7456,33.072875,49.145875
20,2024_5,2024,113.83275,29.60875,33.512666,52.1575
44,2024_5,2024,112.33575,28.88325,34.268166,50.603166
22,2024_5,2024,108.191166,27.776166,32.079777,49.916
2,2024_5,2024,106.49933300000001,36.5722,35.198857,54.941714
1,2024_6,2024,96.5404,33.547333,38.548833,31.154176
16,2024_6,2024,103.185428,35.086066,39.239047,30.91115
55,2024_6,2024,99.732333,34.279928,38.658666,33.5116
11,2024_6,2024,100.967818,33.405083,38.796444,31.479705
4,2024_6,2024,101.322642,34.0472,39.178238,30.3684
81,2024_6,2024,106.415,37.18123,39.475105,33.375111
63,2024_6,2024,101.024076,34.755785,39.339523,30.78495
44,2024_6,2024,102.153384,32.595071,39.590761,32.24735
27,2024_6,2024,103.932,36.491066000000004,38.038047,30.56055
22,2024_6,2024,104.492357,34.090666,39.653619,31.56485
18,2024_6,2024,103.4905,35.72,38.987933,33.8744
10,2024_6,2024,100.352888,33.854,37.909666,30.625714
31,2024_6,2024,105.96,32.929,38.741533,33.768
23,2024_6,2024,103.1687,34.915818,38.9496,31.153
14,2024_6,2024,106.209909,37.117636,39.065733,31.0812
77,2024_6,2024,98.001333,35.42025,38.544166,29.7888
2,2024_6,2024,102.1366,34.3196,38.011875,31.776
3,2024_6,2024,101.958,36.650142,39.636111,33.680333
20,2024_6,2024,105.271166,39.328857,39.959333,34.239777
24,2024_6,2024,99.900666,32.934333,37.887555,32.482888
1,2024_7,2024,86.196545,27.518833,32.290333,30.209764
81,2024_7,2024,87.15775,27.605555,31.515133,32.033214
4,2024_7,2024,89.919416,30.066769,31.390947,30.802222
16,2024_7,2024,89.238928,29.6614,31.402666,30.55705
55,2024_7,2024,91.83123,30.970642,32.21845,31.352631
63,2024_7,2024,88.444,28.923636,31.368,31.914176
22,2024_7,2024,86.387888,26.5594,32.036533,30.579642
44,2024_7,2024,88.463,27.198846,31.7325,31.049578
3,2024_7,2024,87.859111,28.2909,32.010133,30.651357
27,2024_7,2024,86.141384,31.028533,30.05138,30.7382
11,2024_7,2024,92.496833,28.447833,32.3181,33.7011
31,2024_7,2024,89.98,27.7881,31.1366,31.276133
18,2024_7,2024,94.468909,31.865181,31.300533,31.401133
23,2024_7,2024,88.40025,27.5655,31.189166,30.562583
10,2024_7,2024,88.752777,27.239111,31.597928,31.525285
77,2024_7,2024,90.20125,27.5445,31.527333,31.315333
24,2024_7,2024,100.425571,34.242,32.501888,33.183888
20,2024_7,2024,92.9206,29.248,32.01275,31.406375
14,2024_7,2024,106.9465,39.5535,32.433,34.287142
2,2024_7,2024,90.2844,28.02975,30.858428,32.41625
16,2024_8,2024,85.258761,23.568346,38.207115,24.26619
81,2024_8,2024,85.396444,24.091916,39.138416,22.851166
55,2024_8,2024,88.41759,24.764592,40.226892,24.444826
4,2024_8,2024,85.939454,23.011814,38.793962,25.108636
63,2024_8,2024,89.435458,23.461857,40.3115,25.541583
1,2024_8,2024,86.622478,23.537785,39.280142,23.614086
44,2024_8,2024,87.085541,24.219071,39.722571,24.238125
22,2024_8,2024,85.92221,24.80596,39.383,22.190842
23,2024_8,2024,87.10068,23.173896,39.506862,24.31936
10,2024_8,2024,85.561541,24.9717,39.6098,22.284958
31,2024_8,2024,87.4545,24.3951,38.5239,23.615937
3,2024_8,2024,88.310176,24.2252,39.2381,23.86247
18,2024_8,2024,87.593846,25.374411,39.373117,24.446461
27,2024_8,2024,84.589812,23.29065,39.4503,22.05125
14,2024_8,2024,85.249,23.853454,39.572545,22.638777
2,2024_8,2024,86.8529,22.54125,39.7245,25.3118
20,2024_8,2024,88.19,25.223833,40.967666,28.4808
11,2024_8,2024,88.6021,25.606333,39.694833,30.796272
77,2024_8,2024,91.619666,24.757636,39.901818,26.462
24,2024_8,2024,89.128666,23.777454,40.314818,24.644444
63,2024_9,2024,87.270666,23.94388,27.191923,36.266863
1,2024_9,2024,90.646363,27.663,27.206,34.77409
4,2024_9,2024,85.313,25.685,25.83308,33.42495
81,2024_9,2024,88.464041,27.062379,27.093931,34.50975
3,2024_9,2024,87.104578,26.05348,25.96976,34.715473
14,2024_9,2024,88.47947,26.855913,25.471173,34.896647
44,2024_9,2024,85.35245,25.0704,26.816269,34.059142
22,2024_9,2024,86.895444,26.788916,26.543541,33.857111
18,2024_9,2024,87.412,27.85708,26.20488,33.550842
23,2024_9,2024,86.7505,26.341692,27.159076,33.299
16,2024_9,2024,89.381157,26.591142,26.303142,36.125157
55,2024_9,2024,88.42205,25.992409,26.614909,36.2114
2,2024_9,2024,89.648526,25.667681,25.921772,37.900789
20,2024_9,2024,87.924583,25.824187,26.374187,35.011583
10,2024_9,2024,85.801615,25.180705,26.470055,34.378071
11,2024_9,2024,92.783444,28.234909,27.018818,36.152222
77,2024_9,2024,90.3605,25.2963,26.7896,38.41225
31,2024_9,2024,86.538625,25.0955,26.626272,35.850555
27,2024_9,2024,88.021625,25.288,26.1108,36.2855
24,2024_9,2024,84.634375,24.5152,27.527727,33.780777
4,2024_10,2024,90.7435,25.14525,35.188833,31.165583
1,2024_10,2024,83.377571,24.986625,35.719166,25.561272
44,2024_10,2024,82.828909,30.150307,34.440055,27.572294
63,2024_10,2024,83.903555,25.875,35.627,30.409533
16,2024_10,2024,81.089857,24.239125,34.4205,26.541454
55,2024_10,2024,84.475714,25.908375,35.196166,27.346272
10,2024_10,2024,85.603818,25.6115,35.776722,27.214058
11,2024_10,2024,91.131454,26.10475,35.209333,29.440352
31,2024_10,2024,88.392272,25.821583,36.180666,29.251882
81,2024_10,2024,87.471,26.5444,35.1845,30.933133
14,2024_10,2024,93.390625,26.36775,35.857416,31.793083
77,2024_10,2024,92.96475,26.417375,35.3615,30.9305
27,2024_10,2024,89.196875,23.636,34.640166,30.966
18,2024_10,2024,90.4404,31.610545,35.492733,29.8776
24,2024_10,2024,90.1964,25.6458,35.248,30.028266
20,2024_10,2024,89.028,27.391,37.109833,25.657166
22,2024_10,2024,92.617166,25.161833,34.774222,31.578
3,2024_10,2024,91.788,24.888,34.517777,32.007333
23,2024_10,2024,87.0795,25.872,35.560833,27.530166
2,2024_10,2024,90.914166,23.899166,34.717444,33.572444
1,2024_11,2024,77.179333,18.50975,35.213388,25.119555
4,2024_11,2024,81.138714,21.034,35.50765,25.40885
63,2024_11,2024,79.696363,19.484166,36.220277,26.692117
55,2024_11,2024,77.902727,19.305166,34.711777,25.86647
44,2024_11,2024,78.196454,18.678416,36.290222,25.703823
16,2024_11,2024,74.838769,18.352214,34.475545,25.168
81,2024_11,2024,76.9112,19.214909,35.771529,24.86575
11,2024_11,2024,78.724,19.030071,34.704095,26.1141
27,2024_11,2024,73.928,17.8365,34.925285,24.54745
31,2024_11,2024,78.6648,18.632187000000002,37.093208,25.361173
3,2024_11,2024,75.250222,19.056,35.462533,24.222142
20,2024_11,2024,75.7252,18.4417,35.223266,25.693133
10,2024_11,2024,77.857363,18.281416,35.869222,26.032941
22,2024_11,2024,78.7981,19.2864,35.6456,25.7204
14,2024_11,2024,76.978,18.448,35.148533,25.787266
23,2024_11,2024,81.284,18.758666,35.712222,27.727777
18,2024_11,2024,82.188,19.214666,35.283111,28.401333
77,2024_11,2024,80.460833,19.226833,34.442222,27.739333
2,2024_11,2024,76.302166,17.958166,34.956444,27.007444
24,2024_11,2024,76.939666,18.839,34.956888,25.289444
63,2024_12,2024,98.492277,32.22621,41.37536,27.095875
44,2024_12,2024,97.752529,31.218388,40.6225,27.392869
4,2024_12,2024,102.134428,34.682529,41.866714,28.96555
1,2024_12,2024,99.217294,31.863333,40.889291,27.605173
81,2024_12,2024,101.952647,34.387789,40.773833,28.674727
27,2024_12,2024,95.946272,30.546166,41.221882,27.01875
55,2024_12,2024,98.216187,35.554277,40.313043,28.062545
18,2024_12,2024,100.750941,31.7855,42.03575,28.871826
23,2024_12,2024,101.510933,31.69075,43.809409,28.386666
14,2024_12,2024,102.077875,31.939882,41.125086,29.222772
16,2024_12,2024,101.341923,32.610071,41.445722,29.069705
2,2024_12,2024,105.773312,35.646705,43.154526,29.159631
22,2024_12,2024,99.084833,33.384076,40.368687,29.348125
24,2024_12,2024,103.960235,35.370444,42.500904,29.192857
3,2024_12,2024,101.247846,34.061357,41.713058,29.322588
77,2024_12,2024,103.690857,37.886125,43.2087,29.3984
20,2024_12,2024,104.139333,30.395,44.9064,31.6916
31,2024_12,2024,103.418625,35.38,42.753,28.8688
11,2024_12,2024,108.355333,40.88775,43.5648,32.78875
10,2024_12,2024,110.5938,34.3484,45.953,31.828428
4,2024_13,2024,87.209769,30.227307,31.8263,27.5122
81,2024_13,2024,87.696416,31.751,31.761947,27.616578
1,2024_13,2024,88.490538,32.430857,32.78785,25.169789
55,2024_13,2024,93.101352,34.773055,32.5558,26.273478
44,2024_13,2024,86.589133,31.34,31.871217,25.261772
16,2024_13,2024,88.426461,30.374357,32.33925,26.5961
14,2024_13,2024,90.30909,31.644916,33.3515,26.701999999999998
18,2024_13,2024,94.328384,34.393357,34.359428,26.477
3,2024_13,2024,88.730083,31.910153,33.304736,26.044777
22,2024_13,2024,89.559153,31.501857,33.11945,26.615789
27,2024_13,2024,88.3328,30.763,32.134333,27.4124
77,2024_13,2024,91.604846,31.999307,32.494611,28.291277
23,2024_13,2024,90.651916,32.429666,33.562562,26.094437
2,2024_13,2024,89.340625,35.269888,34.442076,27.240307
20,2024_13,2024,88.6516,31.9217,32.011214,27.3735
11,2024_13,2024,95.229,33.565,34.426333,26.4814
63,2024_13,2024,89.377285,30.932857,31.676222,27.241666
24,2024_13,2024,92.9093,32.3729,32.60525,28.508416
31,2024_13,2024,98.181,39.2424,33.162,26.638832999999998
10,2024_13,2024,101.241,40.4728,33.204,28.4305
1,2024_14,2024,122.314166,37.559,60.690714,36.630761
16,2024_14,2024,122.028333,37.344055,59.250909,37.870909
11,2024_14,2024,127.203857,37.395529,58.303,38.581666
44,2024_14,2024,123.8225,37.831894,58.51059,36.005952
4,2024_14,2024,126.415529,36.636047,58.5935,36.304434
81,2024_14,2024,125.593266,38.91505,58.990478,36.116863
63,2024_14,2024,124.954285,38.289631,59.317863,36.032857
55,2024_14,2024,127.138437,37.028894,58.874956,36.53709
14,2024_14,2024,121.699083,38.513526,61.489652,36.219045
